sample_id,split,negative_type,raw_gene_count,annotated_gene_count,source_pathway_ids,source_families,source_overlap_count,source_overlap_fraction,cross_same_family,generation_seed,generation_attempt,source_raw_gene_count,source_annotated_gene_count,retention_fraction,gene_set_sha256
TRAIN_NEG_00385,train,shuffled,22,22,ath00196,KEGG_Metabolism,0,0.0,False,142,1,22,22,,575bead61d0f499ecbe6fd08f97e40e578507cb3e4149f5480919e0af3e3f2c4
TRAIN_NEG_00386,train,partial_50_80,10,10,AC_ARGSYNBSUB-PWY,AraCyc_AminoAcid,10,1.0,False,142,1,13,13,0.7692307692307693,f5e90a6ea8037c0e7c86e75a008e99e7ffe53842f1c3aea1bbfec876de2e8866
TRAIN_NEG_00387,train,cross_pathway,15,15,AC_PWY-6663;AC_PWY-5044,AraCyc_Lipid;AraCyc_Nucleotide,15,1.0,False,142,1,31,31,,e013716ce22f61f9b7ab1b3c61a1b36792b90c352cbeadf1adc4d56f9a548a42
TRAIN_NEG_00388,train,random_5_30,21,21,,,0,0.0,False,142,1,0,0,,32e038b45312354b914e6d92598ab007051a74eda9a74b637886e33d19c01c72
TRAIN_NEG_00389,train,shuffled,6,6,AC_PWY-6622,AraCyc_Misc,0,0.0,False,142,1,6,6,,17579e7fd355bd158774c7257775b42fc50b52f59d2211d21d9030704e6ed683
TRAIN_NEG_00390,train,partial_50_80,6,6,ath00945,KEGG_Cellular,6,1.0,False,142,1,9,9,0.6666666666666666,47e0864e581e59874cf4d365e3267e97cc82f4a0ebe549990bc1ac881067f575
TRAIN_NEG_00391,train,cross_pathway,11,11,AC_PWY-8024;AC_PWY-7176,AraCyc_Misc;AraCyc_Misc,11,1.0,True,142,1,23,23,,25479334b2a11c388d1d292c5d2eecf36a507347e365c9dbaf40841dea414c9b
TRAIN_NEG_00392,train,random_5_30,15,15,,,0,0.0,False,142,1,0,0,,692bdb6f3766e854f7dfd3fd5638ab1f4cd7cc89e931f1749c665e5de399c9b0
TRAIN_NEG_00393,train,shuffled,40,40,ath04981,KEGG_SignalTrans,0,0.0,False,142,1,40,40,,39f7994e5136d01e554c5fd08e3ea2b23292c4d4b62842b8f1524cf1c5a7f9ef
TRAIN_NEG_00394,train,partial_50_80,8,8,AC_PYRUVDEHYD-PWY,AraCyc_Misc,8,1.0,False,142,1,16,16,0.5,6f7e55e744ee89bfbbae334047505ccb68ffce1b4c20139cd4a9fba50c580f22
TRAIN_NEG_00395,train,cross_pathway,17,17,AC_PWY-6367;AC_PWY-7039,AraCyc_Misc;AraCyc_Misc,17,1.0,True,142,1,29,29,,06826ef59a1b6a69a94a4372f6823f3d3ab1885026001f500f3b0120bdaafcd5
TRAIN_NEG_00396,train,random_5_30,18,18,,,0,0.0,False,142,1,0,0,,3724b6893e99c697b5d2c05a62899d7c1037f01a3760a4397de88d8e82461edb
TRAIN_NEG_00397,train,shuffled,17,17,AC_PWYQT-4449,AraCyc_Misc,0,0.0,False,142,1,17,17,,1ba2a027535a2ac435854d1c4255d8a5d890811ea9b502f8c827e47bf7122c06
TRAIN_NEG_00398,train,partial_50_80,14,14,AC_PWY-5918,AraCyc_Misc,14,1.0,False,142,1,18,18,0.7777777777777778,ebb9b445d394f61d146c4281e1e0b251bf7c41f48e6cfa1b77610470a47254c2
TRAIN_NEG_00399,train,cross_pathway,5,5,AC_PWY-2582;AC_LYSINE-DEG2-PWY,AraCyc_Misc;AraCyc_AminoAcid,5,1.0,False,142,1,12,12,,58bff104d91c9395ee6763b0df83001f78a5a493ae1b0a7ef553607bb0600446
TRAIN_NEG_00400,train,random_5_30,8,8,,,0,0.0,False,142,1,0,0,,387c2c2ecf1457bbcd8a39bc310c4dca52218376ee5652c04e2b91921e9ce136
TRAIN_NEG_00401,train,shuffled,17,17,AC_PWY-1782,AraCyc_Misc,0,0.0,False,142,1,17,17,,a306df4967fa67cd8e62924016f9b47fddb349603d7d843a47388e0ae555e82f
TRAIN_NEG_00402,train,partial_50_80,7,7,AC_PWY18C3-22,AraCyc_Misc,7,1.0,False,142,1,9,9,0.7777777777777778,715aea7690e1e4b12de71775ace5a6f86a2e004ba5f8cbbc2f3f2045bc7e8f1e
TRAIN_NEG_00403,train,cross_pathway,9,9,AC_PWY18C3-22;AC_PWY-6556,AraCyc_Misc;AraCyc_Nucleotide,9,1.0,False,142,1,19,19,,d3aedcdc66c00f56206cbad305d9d626d66dd66a322c5f2b518e31229a73fa38
TRAIN_NEG_00404,train,random_5_30,13,13,,,0,0.0,False,142,1,0,0,,4bc7892712f9cbfa88670b517b0ce17e99dd5ab7f527db37e236afb3f3fed894
TRAIN_NEG_00405,train,shuffled,20,20,AC_PWY-2821,AraCyc_Misc,0,0.0,False,142,1,20,20,,58e81b78fb5bb666fb9bf4219cbe7fde49f981b13221ed2f4a26fd03c6a27ab6
TRAIN_NEG_00406,train,partial_50_80,11,11,AC_PWY-5120,AraCyc_Misc,11,1.0,False,142,1,16,16,0.6875,b9cd21f6205845fe779c9c51241af80f39b9c300b90590a52ce8538da2bc82cd
TRAIN_NEG_00407,train,cross_pathway,17,17,AC_PWY-3101;AC_PWY-2821,AraCyc_Misc;AraCyc_Misc,17,1.0,True,142,1,34,34,,fb78cc4f7c5a3f75edc31f80802320b8e5b1130bb976712caf8e7a1ea4e6a523
TRAIN_NEG_00408,train,random_5_30,30,30,,,0,0.0,False,142,1,0,0,,0d24fac20cfce2dd1e252132201172a4d1d6f32f335840fa3d328abaa34ac601
TEST_NEG_00000,test,random_5_30,15,15,,,0,0.0,False,242,1,0,0,,7033e8965d4865520e5ef0cfe09e8bbfe8aef79e5ba63e0f69bd4201d68566bf
TEST_NEG_00001,test,shuffled,5,5,ath00440,KEGG_Cellular,0,0.0,False,242,1,5,5,,210fcbcdad994795cb241fdc5f477a357e8392eb135e4d618162877d512769dd
TEST_NEG_00002,test,partial_50_80,162,162,ath01230,KEGG_Cellular,162,1.0,False,242,1,242,242,0.6694214876033058,2d872267ac9dda7906f5095415780a4722dd9889e4e403e2e6603d28b2f75aa8
TEST_NEG_00003,test,cross_pathway,43,43,ath00440;ath04814,KEGG_Cellular;KEGG_SignalTrans,43,1.0,False,242,1,87,87,,2593c9d489533fcc1542ea531977628ea1b338113204a95fe8531a0bdd0fa726
TEST_NEG_00004,test,random_5_30,22,22,,,0,0.0,False,242,1,0,0,,ea11156d32ffe320ed437a962a0e46dda02963d79a97db70b752eb57c464ec2b
TEST_NEG_00005,test,shuffled,35,35,ath00600,KEGG_Lipid,0,0.0,False,242,1,35,35,,98114f5594df9bde5c451240ff62aa793381dc7da96ea3b939b41aa964f1705f
TEST_NEG_00006,test,partial_50_80,18,18,ath00541,KEGG_Lipid,18,1.0,False,242,1,30,30,0.6,773949861f3efc7c573d1eb3d0c468af7460fcb23d5c83782a3fa99402b62c01
TEST_NEG_00007,test,cross_pathway,33,33,AC_PWY-2261;ath04148,AraCyc_Misc;KEGG_SignalTrans,33,1.0,False,242,1,68,68,,b5f111f3256b9f7a5dafb9f713140750328ab2112ad8dc63e0bc4ca91d7daacc
TEST_NEG_00008,test,random_5_30,28,28,,,0,0.0,False,242,1,0,0,,09d0e1f277987c2438f3da88e9801f29b6dc3e4e341152144668d8d0e081cc30
TEST_NEG_00009,test,shuffled,14,14,AC_PWY-7185,AraCyc_Misc,0,0.0,False,242,1,14,14,,66bfccaf602e772b4cd78639b85380b9f918a352af9bf359cba6003e8033c93b
TEST_NEG_00010,test,partial_50_80,36,36,ath00250,KEGG_Cellular,36,1.0,False,242,1,51,51,0.7058823529411765,9736dd5845f66c28df063f74e465f7d39521cfbcc3f2ca230e9944998afa21fe
TEST_NEG_00011,test,cross_pathway,18,18,AC_PWY-5659;AC_PWY-3001,AraCyc_Carbohydrate;AraCyc_Misc,18,1.0,False,242,1,37,37,,35e924ae92dec12f25fec24acd73de0a4ed1ed7497da228536c6e9f470dd7010
TEST_NEG_00012,test,random_5_30,6,6,,,0,0.0,False,242,1,0,0,,1ca6ca1b95896d31e61d5faac8907d7a60e3f1cd0dd0127078468c63b9418286
TEST_NEG_00013,test,shuffled,14,14,AC_PWY-7048,AraCyc_Misc,0,0.0,False,242,1,14,14,,06d5b7cfe47c0fc19992e1078adc3f97cd16d5b1205a118b5d993e2090e538b2
TEST_NEG_00014,test,partial_50_80,10,10,AC_PWY-735,AraCyc_Misc,10,1.0,False,242,1,17,17,0.5882352941176471,4efac218f8a59d842be98be1ec6ad395ba956a40cbecedede8e8f451838779d6
TEST_NEG_00015,test,cross_pathway,10,10,AC_PWY-4661;AC_PWY-6754,AraCyc_Misc;AraCyc_Misc,10,1.0,True,242,1,20,20,,fb31ba8b7ecaaa993c319896b2ea1048cf98480493366b53c371d7905945f533
TEST_NEG_00016,test,random_5_30,24,24,,,0,0.0,False,242,1,0,0,,064c495f28d8ead31ecdb56e6b927de3b67ce2914a9f49a1ab54887550da86a2
TEST_NEG_00017,test,shuffled,12,12,AC_PWY-5659,AraCyc_Carbohydrate,0,0.0,False,242,1,12,12,,ac9a150efa88a087ea29639109cdb6f208c7821f0658b157e74bd73f5146f140
TEST_NEG_00018,test,partial_50_80,7,7,AC_PWY-4562,AraCyc_Lipid,7,1.0,False,242,1,12,12,0.5833333333333334,c6f259cc33feea426291a12f94b270aa5e63f1398238627654a204048f972c76
TEST_NEG_00019,test,cross_pathway,20,20,AC_PWY-6444;ath00600,AraCyc_Misc;KEGG_Lipid,20,1.0,False,242,1,41,41,,f8f9c1e3f8929a38cb96fd482171704fde714ab20696069078ea51dec92cc3b6
TEST_NEG_00020,test,random_5_30,17,17,,,0,0.0,False,242,1,0,0,,d614bb5257f34236210f25faae3c4658838deeed9417efc1993b3b733e27f3d1
TEST_NEG_00021,test,shuffled,32,32,AC_PWY-7200,AraCyc_Nucleotide,0,0.0,False,242,1,32,32,,80071251316f72ae77b5f029be46fd5a62725222efa162f019d560a2dd28d429
TEST_NEG_00022,test,partial_50_80,15,15,ath00909,KEGG_Cellular,15,1.0,False,242,1,23,23,0.6521739130434783,a4520dff1c9648066fbb295e2d05632d5a6a58c14f480f1dbe8873f833c7f939
TEST_NEG_00023,test,cross_pathway,49,49,ath00600;ath00380,KEGG_Lipid;KEGG_Cellular,49,1.0,False,242,1,99,99,,50466a60ee8dd25824f37a0b7a622886407d6903339989aaa8ec7f58c5835c3c
TEST_NEG_00024,test,random_5_30,30,30,,,0,0.0,False,242,1,0,0,,97a37234d914e934a3adfc952d7cfe002d3d04fcc296d394478892f3b8450ded
TEST_NEG_00025,test,shuffled,16,16,AC_PWY-102,AraCyc_Misc,1,0.0625,False,242,1,16,16,,9907dd2a5b48234f7be9f0c0718289ea8246daf1a66d2ed31f0641a719de36e8
TEST_NEG_00026,test,partial_50_80,16,16,AC_DETOX1-PWY-1,AraCyc_Misc,16,1.0,False,242,1,20,20,0.8,6140270e15b761db0e8338567418964506a8ec9fc687400f6c13aa4dea2ab358
TEST_NEG_00027,test,cross_pathway,35,35,AC_PWY-7047;ath00051,AraCyc_Misc;KEGG_Cellular,35,1.0,False,242,1,71,71,,768bfb135ffc279eebd262368b16f57243cc231da53e6b63b3d6b7cb1b14b22f
TEST_NEG_00028,test,random_5_30,26,26,,,0,0.0,False,242,1,0,0,,a62e66b0357049bc5dd08783f63ca4fc417c73ce8e7102e5ed75cbee7300af5e
TEST_NEG_00029,test,shuffled,51,51,ath00250,KEGG_Cellular,0,0.0,False,242,1,51,51,,d39c2090f3969dd960f7dfb1aaf65580e48fc06337dfff9c5da28317c85305fa
TEST_NEG_00030,test,partial_50_80,30,29,ath00061,KEGG_Lipid,30,1.0,False,242,1,43,42,0.6976744186046512,e6b1c3f44b7827556cdb3dfa1a7985846a85c3e15a66cae9559e01fb02d58b85
TEST_NEG_00031,test,cross_pathway,11,11,AC_NONOXIPENT-PWY;AC_PWY-7204,AraCyc_Misc;AraCyc_Cofactor,11,1.0,False,242,1,22,22,,75616d4177d63cab6fcb06f09aefe0320fd70daf9901d1c8d08d6b3db2c7cf34
TEST_NEG_00032,test,random_5_30,24,24,,,0,0.0,False,242,1,0,0,,b61367482332d3e1223b2e5458062d2a075e51e5dd686e63e77de59e1fde640d
TEST_NEG_00033,test,shuffled,10,10,AC_NONMEVIPP-PWY,AraCyc_Misc,0,0.0,False,242,1,10,10,,aca67e540961f4bc8d11c235cab724687da085a05f343a802099809a480f5f2c
TEST_NEG_00034,test,partial_50_80,38,38,ath00051,KEGG_Cellular,38,1.0,False,242,1,62,62,0.6129032258064516,1ccaa12b62deb88b6d0e4eaab473c3deeb5f7f3272c081718a0abf5f779ef0af
TEST_NEG_00035,test,cross_pathway,15,15,AC_DETOX1-PWY-1;AC_PWY-7343,AraCyc_Misc;AraCyc_Carbohydrate,15,1.0,False,242,1,30,30,,69538bebf5f3b6aa7860299d64169e700c89c65385853b203bfb43c38dc3ea36
TEST_NEG_00036,test,random_5_30,11,11,,,0,0.0,False,242,1,0,0,,c83ff43113972bcf749534c1a8aee069a82c3987841167f1e400e4f5e050e93d
TEST_NEG_00037,test,shuffled,20,20,AC_DETOX1-PWY-1,AraCyc_Misc,0,0.0,False,242,1,20,20,,030a9bda581f4f5093e460c2f4d66f8fac6a11840d66518da793ad75e269de62
TEST_NEG_00038,test,partial_50_80,10,10,AC_PWY-622,AraCyc_Carbohydrate,10,1.0,False,242,1,20,20,0.5,af011e7f5782317e1afddde610eea29dad0bfeb36d741f32364dcb1a4d91c9da
TEST_NEG_00039,test,cross_pathway,13,13,AC_PWY-6012;AC_PWY-102,AraCyc_Misc;AraCyc_Misc,13,1.0,True,242,1,26,26,,e7a0d1f7e86391a6985833060f240502108f79d80e895d93a6bf8c9cfd5b785f
TEST_NEG_00040,test,random_5_30,15,15,,,0,0.0,False,242,1,0,0,,da0a3d4315204eb1007e464a5603174dc8229b9e88dc9c5fad7c294c510f0363
TEST_NEG_00041,test,shuffled,5,5,ath00440,KEGG_Cellular,0,0.0,False,242,1,5,5,,31857f66672baa170800dc9e5d8f4f2f1b8f568b7cf7f7d1ac2e7591bf3c8b12
TEST_NEG_00042,test,partial_50_80,6,6,AC_PWY-641,AraCyc_Misc,6,1.0,False,242,1,9,9,0.6666666666666666,30672f811b83e6f4546bb5485489861b7a2d345422a1e53bc8c7d7f112aa25e1
TEST_NEG_00043,test,cross_pathway,10,10,AC_PWY0-1608;AC_PWY-3561,AraCyc_Misc;AraCyc_Misc,10,1.0,True,242,1,22,22,,83bbf40f56979eda9973bfe81257f1bc615c3fe30cbde08c92a686db0bdbe291
TEST_NEG_00044,test,random_5_30,20,20,,,0,0.0,False,242,1,0,0,,a5396f55e4e56a4e86e6efe2cf6d5814a8fa56814d6a45240ac33b5db1561d60
TEST_NEG_00045,test,shuffled,76,76,ath00195,KEGG_Metabolism,0,0.0,False,242,1,76,46,,e0c9e20fd3eabd1c9c9ba27863db6f416c4a86000282929ce2eea007c6ebfd77
TEST_NEG_00046,test,partial_50_80,12,12,ath00950,KEGG_Cellular,12,1.0,False,242,2,22,22,0.5454545454545454,21782476690ada92835caa99b4a94790aff49952bfc750e79feee8033ed2228c
TEST_NEG_00047,test,cross_pathway,124,124,ath01230;AC_PWY-5366,KEGG_Cellular;AraCyc_Misc,124,1.0,False,242,1,248,248,,6f0d113810b1ee36fd8f619e971e254aff47ff7624a4db2c3b3af0425b058ddd
TEST_NEG_00048,test,random_5_30,16,16,,,0,0.0,False,242,1,0,0,,0c32054f93c7e2d37ece61addccce9f446fa2edf0310cf58a87fe74ce19b2a10
TEST_NEG_00049,test,shuffled,21,21,ath00730,KEGG_Cellular,0,0.0,False,242,1,21,21,,c47a1a64735e30712069f51dec8bd8595a373d72b2577201c6892e2703cfae63
TEST_NEG_00050,test,partial_50_80,60,60,ath04146,KEGG_SignalTrans,60,1.0,False,242,1,90,90,0.6666666666666666,9f2766d3db6a97063a01788423c0b3feb58d0ea5a2ba631bcb8ae8bd06dfef84
TEST_NEG_00051,test,cross_pathway,40,40,ath00561;AC_PWY-6837,KEGG_Lipid;AraCyc_Lipid,40,1.0,False,242,1,81,81,,b9a3f1da80f44f1fb7bf0058821a5126ab7de95d767107a6e7e1f8c1d409d2be
TEST_NEG_00052,test,random_5_30,19,19,,,0,0.0,False,242,1,0,0,,7c5dffa4ca5ccc8e9a0e08c3080e71802f89d895e295a81b5e8fc1e58ad01cd3
TEST_NEG_00053,test,shuffled,16,16,AC_PWY-102,AraCyc_Misc,0,0.0,False,242,1,16,16,,a41ca9b77fe9ceac09d5a89005bb08d78417546853338c14762156ecba919ad8
TEST_NEG_00054,test,partial_50_80,6,6,AC_PWY-4361,AraCyc_Misc,6,1.0,False,242,1,8,8,0.75,aae195f9264eb3fac25b207515adce1cc294586376f7797caadf1397f4ca4519
TEST_NEG_00055,test,cross_pathway,31,31,AC_PWY-641;ath03022,AraCyc_Misc;KEGG_GeneticInfo,31,1.0,False,242,1,64,64,,684ddd7410522f7f4e15468df538141ee35ce40367b5557512515c617b0a9c0d
TEST_NEG_00056,test,random_5_30,17,17,,,0,0.0,False,242,1,0,0,,67c02cb880e382aa3d8d75bc21c3b62575a1d42188a15f7485a838c72dc05b23
TEST_NEG_00057,test,shuffled,24,24,AC_PWY-3841,AraCyc_Cofactor,0,0.0,False,242,1,24,24,,8d00740df17d55227537789b90367d3ee8046adf073695626b1564e1ac52e7fc
TEST_NEG_00058,test,partial_50_80,7,7,AC_PWY-7185,AraCyc_Misc,7,1.0,False,242,1,14,14,0.5,68121cddd8b1cb50772c7dd3627b62d7742286965c3772d32bbd60876065a72f
TEST_NEG_00059,test,cross_pathway,6,6,ath00440;AC_PWY-6014,KEGG_Cellular;AraCyc_Misc,6,1.0,False,242,1,13,13,,f7d1600a75e891897e39d43007714e85aa2b6a420024888f8b671bb823e2dcba
TEST_NEG_00060,test,random_5_30,22,22,,,0,0.0,False,242,1,0,0,,727e755d685c45e3e8b252c47463386f2a3af8b8a11f9d779659be78b8a368b3
TEST_NEG_00061,test,shuffled,31,31,AC_CAMALEXIN-SYN,AraCyc_Misc,0,0.0,False,242,1,31,31,,d957b25f3c77e68044a29da1ef05933c7cde1089875206c256e7a77054edd1ae
TEST_NEG_00062,test,partial_50_80,67,67,ath04146,KEGG_SignalTrans,67,1.0,False,242,1,90,90,0.7444444444444445,1855ef179dafd75a3935b883f797a45d85145829c157e772ec92258fdde17928
TEST_NEG_00063,test,cross_pathway,12,12,AC_PWY-6012;AC_VALDEG-PWY,AraCyc_Misc;AraCyc_Misc,12,1.0,True,242,1,24,24,,b009bd6cc7d9a1fd9f901f633c4b586c3b195ec23a107b1ae023d9abc6270113
TEST_NEG_00064,test,random_5_30,25,25,,,0,0.0,False,242,1,0,0,,dec1185532842ad8e676e82d0e4fc307cd3a7cfddbe7e97fd386961c146df468
TEST_NEG_00065,test,shuffled,5,5,AC_PWY0-662,AraCyc_Misc,0,0.0,False,242,1,5,5,,13745663b2dbeddafecd9bf6c4a5bcec9d7e5dc9b4d515e138a2d2b87c66813b
TEST_NEG_00066,test,partial_50_80,6,6,AC_DETOX1-PWY,AraCyc_Misc,6,1.0,False,242,1,11,11,0.5454545454545454,a00dd59c6dd579a78110c857c8cd7f7aa6470a9d56871dde6699627aa78643f3
TEST_NEG_00067,test,cross_pathway,14,14,ath00650;AC_PWY-5079,KEGG_Cellular;AraCyc_Misc,14,1.0,False,242,1,29,29,,f99f01fffdf9a3eb72442de8ebfc34b3d4f7406b71d81e1c8718508e700ae70e
TEST_NEG_00068,test,random_5_30,18,18,,,0,0.0,False,242,1,0,0,,f52a00d96c3db6e1cf3e4fb0f5309a69bcd1590b6e7e5e6e7eb7f6882d763a0f
TEST_NEG_00069,test,shuffled,34,34,AC_PWY-6348,AraCyc_Misc,0,0.0,False,242,1,34,34,,b9311d8ec18ef4aa611598f1327c0473bcccfae33ec9dce3c5c4c2234d1886b1
TEST_NEG_00070,test,partial_50_80,30,30,AC_PHOTOALL-PWY,AraCyc_Misc,30,1.0,False,242,1,53,53,0.5660377358490566,5de384aefe016d40114dc5d251b2c7fff2cf9b9c92485e2cc05ae98dfc1f2374
TEST_NEG_00071,test,cross_pathway,32,32,AC_PWY-7177;AC_PHOTOALL-PWY,AraCyc_Misc;AraCyc_Misc,32,1.0,True,242,1,65,65,,c0ae7dc4c6073d106f3778fffd76279f88586366047da7e3ba569e25ea430fb0
TEST_NEG_00072,test,random_5_30,20,20,,,0,0.0,False,242,1,0,0,,587b1bca2147a5c222f8d9dfa98591512cd05745418b452aeea178e27a7b7d17
TEST_NEG_00073,test,shuffled,87,87,ath04145,KEGG_SignalTrans,0,0.0,False,242,1,87,87,,743b2bc3dfdd39533532de71a1f848d1e627406af378b210697f861f31c127da
TEST_NEG_00074,test,partial_50_80,54,54,ath01210,KEGG_Cellular,54,1.0,False,242,1,103,103,0.5242718446601942,27f26ad49c70f5c40f33af4b6eae087af848418400a9d01fa18b6cfcd634f3e7
TEST_NEG_00075,test,cross_pathway,14,14,ath00909;AC_PWY66-367,KEGG_Cellular;AraCyc_Misc,14,1.0,False,242,1,29,29,,9b51b90ddf9276944915af4f86d89933073913c2a1731af2f16f402350e979e8
TEST_NEG_00076,test,random_5_30,13,13,,,0,0.0,False,242,1,0,0,,3d049c833abc618e99e80e7eb48417b37d72a9ec42d7fa08fb3c0f5a5cad914b
TEST_NEG_00077,test,shuffled,5,5,AC_PWY0-662,AraCyc_Misc,0,0.0,False,242,1,5,5,,2a71f56327ee479163fd4bfabb3aeedef4e1f29d269e0697eeeeace4d6c5ea69
TEST_NEG_00078,test,partial_50_80,48,31,ath00195,KEGG_Metabolism,48,1.0,False,242,1,76,46,0.631578947368421,ed5df4385c34ad2c23929fe9dbcae8cc3adcbd4369811d066a22d737e8feab04
TEST_NEG_00079,test,cross_pathway,12,12,AC_PWY-2261;AC_PWY0-1608,AraCyc_Misc;AraCyc_Misc,12,1.0,True,242,1,26,26,,06b3a8e18be296df27468ac8ddffe9bed264f5977d4be3085b4549b120c3a6e2
TEST_NEG_00080,test,random_5_30,20,20,,,0,0.0,False,242,1,0,0,,49272de71b943e86b2bf70f88ee6cc43ba54eb89cb96560f9d2d2ebc83e5100e
TEST_NEG_00081,test,shuffled,44,44,AC_LIPAS-PWY,AraCyc_Misc,0,0.0,False,242,1,44,44,,c0d808c09f7e16da07dafe222efe8d3356898d0c181fb182d0e244fab48fd5dd
TEST_NEG_00082,test,partial_50_80,8,8,AC_PWY-7343,AraCyc_Carbohydrate,8,1.0,False,242,1,10,10,0.8,48b0c4701a62ae342cc8de55930cbf38cf31c26a6ea41e5d8067962d2de5214e
TEST_NEG_00083,test,cross_pathway,59,43,ath00195;ath00640,KEGG_Metabolism;KEGG_Cellular,59,1.0,False,242,1,118,87,,6f9787868f05a1839dc694489e8dfc4c83ca48118f97d19c764dd4609cb668d7
TEST_NEG_00084,test,random_5_30,27,27,,,0,0.0,False,242,1,0,0,,25cccc217d7ba739cef65fce602808d7bb45f2a0f10d54f4d135370e9f331c32
TEST_NEG_00085,test,shuffled,90,90,ath04146,KEGG_SignalTrans,0,0.0,False,242,1,90,90,,7e792adda86d6e20206e82f9ddf0fc92e21efd74d1a22dbe412b44806151bbec
TEST_NEG_00086,test,partial_50_80,19,19,AC_PWY-6348,AraCyc_Misc,19,1.0,False,242,1,34,34,0.5588235294117647,7f11ff4aca6417188c20b5fe757dbaf95538a232528d3be92d3970b1f8e260eb
TEST_NEG_00087,test,cross_pathway,22,22,AC_DETOX1-PWY;ath00600,AraCyc_Misc;KEGG_Lipid,22,1.0,False,242,1,46,46,,34100358c2ebbcb546d9fba18c3c547bd2e69664406b15f055b6dead4513cf7e
TEST_NEG_00088,test,random_5_30,15,15,,,0,0.0,False,242,1,0,0,,0a873d8264c47719c1bd63606ec8cd7ed640baafbd63428dcbec924f3654229f
TEST_NEG_00089,test,shuffled,26,26,AC_PENTOSE-P-PWY,AraCyc_Misc,0,0.0,False,242,1,26,26,,aff39e903466ada2814c6216087c5384a6ceb6869b18230e7fe9a5204fc8e6d5
TEST_NEG_00090,test,partial_50_80,24,24,AC_PWY-5723,AraCyc_Misc,24,1.0,False,242,1,36,36,0.6666666666666666,b293ed916098990a6250d51d56d6cda414498fd1b8f2faa0124c69eca4146f9f
TEST_NEG_00091,test,cross_pathway,19,19,AC_PWY-7343;ath00563,AraCyc_Carbohydrate;KEGG_Lipid,19,1.0,False,242,1,39,39,,5fbaf976b9227741e9565ebe61365006483568b0afb74df804007ffb3c2b078b
TEST_NEG_00092,test,random_5_30,6,6,,,0,0.0,False,242,1,0,0,,5311383704fd485394d98072f3d313ef80cd5370bb43419ed6350afeca62de3d
TEST_NEG_00093,test,shuffled,10,10,AC_NONMEVIPP-PWY,AraCyc_Misc,0,0.0,False,242,1,10,10,,cd2377c3eca0e632320013e28bbc3bbb14cbdfc90d22f639d9ca967b149034ae
TEST_NEG_00094,test,partial_50_80,5,5,AC_PWY-641,AraCyc_Misc,5,1.0,False,242,2,9,9,0.5555555555555556,54ad91ec3f823a31a75291e9bee9ffa21b9179e8f394a8157f80c03f353843f7
TEST_NEG_00095,test,cross_pathway,18,18,AC_PWY-622;AC_PWY-5123,AraCyc_Carbohydrate;AraCyc_Misc,18,1.0,False,242,1,36,36,,0f89c210ff22790231c754da6465e342485bb83ef39c27a0c815f6a5ed19b128
TEST_NEG_00096,test,random_5_30,5,5,,,0,0.0,False,242,1,0,0,,d5b935c6048873d78465eaa9131352df66ace68dec5f29fe34a14bed230e68ee
TEST_NEG_00097,test,shuffled,5,5,AC_PWY0-662,AraCyc_Misc,0,0.0,False,242,1,5,5,,f1ed34ad98dfbfe1e1cde01421d9327b6a1fc14b8d9fd0b5383785ff9defe28b
TEST_NEG_00098,test,partial_50_80,70,70,ath04146,KEGG_SignalTrans,70,1.0,False,242,1,90,90,0.7777777777777778,7f3f1980a471a47e54f060fde23622bd968d571cfb809861bc9045642639dd92
TEST_NEG_00099,test,cross_pathway,9,9,AC_PWY-8148;AC_PWY-4221ARA,AraCyc_Misc;AraCyc_Misc,9,1.0,True,242,1,20,20,,d76534116deb3a6c02463e76e499fd9cd6d47222b91562a335ab30ad64503bf8
TEST_NEG_00100,test,random_5_30,8,8,,,0,0.0,False,242,1,0,0,,2d671948e99cdfa64d4b3435c57ca57dd88639ba4949cf17055b838e7f873b33
TEST_NEG_00101,test,shuffled,11,11,AC_PWY0-1608,AraCyc_Misc,0,0.0,False,242,1,11,11,,cb153aace31740abedf8664a3a9d2564b9b9a97489579e42d129264cf66092d3
TEST_NEG_00102,test,partial_50_80,48,30,ath00195,KEGG_Metabolism,48,1.0,False,242,1,76,46,0.631578947368421,ce83cda32614acff6a3d4e5fb41256eb06b06f5cf0548710c7123fcb00e0b4c4
